show_id,director_1,director_2
s7469,NULL,NULL
s7470,Barbara Kopple,NULL
s7471,Julia Hart,NULL
s7472,David Fairhead,NULL
s7473,David Blair,NULL
s7474,Osman Ali,NULL
s7475,Anna Boden,Ryan Fleck
s7476,Munish Bhardwaj,NULL
s7477,Ted Geoghegan,NULL
s7478,William Monahan,NULL
s7479,Kunle Afolayan,NULL
s7480,Aaron Sorkin,NULL
s7481,NULL,NULL
s7482,Mike Newell,NULL
s7483,Martin Rosete,NULL
s7484,NULL,NULL
s7485,Brett Ratner,NULL
s7486,NULL,NULL
s7487,Robert Vince,NULL
s7488,Ahmed El Gendy,NULL
s7489,Holger Tappe,NULL
s7490,Steve Sacks,NULL
s7491,William Lau,NULL
s7492,Steve Ball,Andrew Duncan
s7493,William Lau,Sylvain Blais
s7494,Dustin McKenzie,NULL
s7495,Victor Dal Chele,Alfred Gimeno
s7496,William Lau,NULL
s7497,Mike Fetterly,Steve Sacks
s7498,William Lau,NULL
s7499,Dan Fraga,William Lau
s7500,Audu Paden,Eric Radomski
s7501,Dustin McKenzie,Andrew Duncan
s7502,Dustin McKenzie,Steve Sacks
s7503,NULL,NULL
s7504,Robert Luketic,NULL
s7505,Rachel Bell,NULL
s7506,NULL,NULL
s7507,Duncan Jones,NULL
s7508,Barry Jenkins,NULL
s7509,Antoine Bardou-Jacquet,NULL
s7510,Jami,NULL
s7511,Chad Hartigan,NULL
s7512,Michael Mayer,NULL
s7513,Avadhoot Gupte,NULL
s7514,Suhas Kadav,NULL
s7515,Jennifer Peedom,NULL
s7516,Peter Farrelly,Will Graham
s7517,Bruce Beresford,NULL
s7518,Steve Brill,NULL
s7519,Tomer Heymann,NULL
s7520,Anthony Chan,NULL
s7521,Craig Gillespie,NULL
s7522,NULL,NULL
s7523,Wael Ihsan,NULL
s7524,Jeff Nichols,NULL
s7525,David Dhawan,NULL
s7526,Alexandre Heboyan,Benoît Philippon
s7527,James Bobin,NULL
s7528,Jeremy Saulnier,NULL
s7529,NULL,NULL
s7530,NULL,NULL
s7531,Lewis Milestone,Carol Reed
s7532,Bruce McDonald,NULL
s7533,Onir,NULL
s7534,Waymon Boone,NULL
s7535,Ismail Farouk,NULL
s7536,Dash Shaw,NULL
s7537,Nathaniel Warsh,NULL
s7538,Alessandro Pepe,NULL
s7539,NULL,NULL
s7540,Claude Barras,NULL
s7541,NULL,NULL
s7542,Ishi Rudell,Jayson Thiessen
s7543,Jayson Thiessen,Ishi Rudell
s7544,Wenn V. Deramas,NULL
s7545,Siu-hung Chung,Wong Jing
s7546,John Dower,NULL
s7547,Nick Cassavetes,NULL
s7548,NULL,NULL
s7549,Atsajun Sattakovit,NULL
s7550,Simon Curtis,NULL
s7551,Moataz El Tony,NULL
s7552,NULL,NULL
s7553,Sabu Varghese,NULL
s7554,Jared Hess,NULL
s7555,Krishna Agazzi,Filippo Gastaldi
s7556,Dennis Bartok,NULL
s7557,Ben Bowie,Geoff Luck
s7558,Prakash Mehra,NULL
s7559,Heidi Saman,NULL
s7560,Masahiko Murata,NULL
s7561,Natalia Valdebenito,NULL
s7562,Sonia Kennebeck,NULL
s7563,Gene Quintano,NULL
s7564,Greg MacGillivray,NULL
s7565,Jon Turteltaub,NULL
s7566,Mahesh Manjrekar,NULL
s7567,Roman Atwood,Ben Pluimer
s7568,Chad L. Scheifele,NULL
s7569,NULL,NULL
s7570,NULL,NULL
s7571,NULL,NULL
s7572,NULL,NULL
s7573,NULL,NULL
s7574,NULL,NULL
s7575,NULL,NULL
s7576,George Stevens,NULL
s7577,NULL,NULL
s7578,Pablo Larraín,NULL
s7579,Josh Webber,NULL
s7580,Dennie Gordon,NULL
s7581,Kim A. Snyder,NULL
s7582,Lee Tamahori,NULL
s7583,Arun Vaidyanathan,NULL
s7584,Jordana Spiro,NULL
s7585,Kelly Reichardt,NULL
s7586,Dan Gilroy,NULL
s7587,NULL,NULL
s7588,George C. Wolfe,NULL
s7589,NULL,NULL
s7590,NULL,NULL
s7591,Anees Bazmee,NULL
s7592,Nicolás López,NULL
s7593,Scott Hicks,NULL
s7594,NULL,NULL
s7595,Anthony Bell,NULL
s7596,Tim Maltby,NULL
s7597,Richard Finn,Tim Maltby
s7598,NULL,NULL
s7599,Kiki Goshay,Jacqueline Monetta
s7600,NULL,NULL
s7601,Rushmore DeNooyer,NULL
s7602,Martin Gorst,NULL
s7603,Giulia Clark,NULL
s7604,Sarah Holt,NULL
s7605,Terri Randall,NULL
s7606,Doug Hamilton,NULL
s7607,Martin Gorst,NULL
s7608,Peter Fison,NULL
s7609,Graham Townsley,NULL
s7610,Paula Apsell,Kirk Wolfinger
s7611,NULL,NULL
s7612,Oliver Twinch,NULL
s7613,Oliver Twinch,NULL
s7614,Llewellyn M. Smith,NULL
s7615,Daniel McCabe,NULL
s7616,Peter Yost,NULL
s7617,Tom Stubberfield,NULL
s7618,Noel Dockstader,Quinn Kanaly
s7619,Gail Willumsen,NULL
s7620,Sacha Gervasi,NULL
s7621,Lesli Linka Glatter,NULL
s7622,Peter Pardini,NULL
s7623,Sam Taylor-Johnson,NULL
s7624,NULL,NULL
s7625,NULL,NULL
s7626,Dana Doron,Uriel Sinai
s7627,Enrico Bisi,NULL
s7628,NULL,NULL
s7629,NULL,NULL
s7630,NULL,NULL
s7631,Lars von Trier,NULL
s7632,Lars von Trier,NULL
s7633,NULL,NULL
s7634,Mat Whitecross,NULL
s7635,Gillian Robespierre,NULL
s7636,Jacques Perrin,Jacques Cluzaud
s7637,Luke Sparke,NULL
s7638,Lewis Milestone,NULL
s7639,Steven Soderbergh,NULL
s7640,Steven Soderbergh,NULL
s7641,NULL,NULL
s7642,Nacho G. Velilla,NULL
s7643,Shawn Crahan,NULL
s7644,Poj Arnon,NULL
s7645,Poj Arnon,NULL
s7646,Poj Arnon,NULL
s7647,NULL,NULL
s7648,Barak Goodman,NULL
s7649,Oliver Stone,NULL
s7650,NULL,NULL
s7651,Mohamed Samy,NULL
s7652,Clarence Yiu-leung Fok,NULL
s7653,Heitor Dhalia,NULL
s7654,Pradip Kurbah,NULL
s7655,Matt Askem,NULL
s7656,Charlie Lightening,NULL
s7657,Charlie Lightening,NULL
s7658,Matt Askem,NULL
s7659,Simon Rumley,NULL
s7660,Sergio Leone,NULL
s7661,Banjong Pisanthanakun,NULL
s7662,Morgan Spurlock,NULL
s7663,NULL,NULL
s7664,Tim Rouhana,NULL
s7665,Noah Moskin,NULL
s7666,Jasmine D'Souza,NULL
s7667,NULL,NULL
s7668,Nicolas Winding Refn,NULL
s7669,Bill Guttentag,Michael Ware
s7670,Roger Allers,Jill Culton
s7671,John H. Lee,NULL
s7672,NULL,NULL
s7673,Dante Lam,NULL
s7674,Tiller Russell,NULL
s7675,NULL,NULL
s7676,NULL,NULL
s7677,Dante Lam,NULL
s7678,Logan Kibens,NULL
s7679,Chia Tang,NULL
s7680,Peter McDonnell,NULL
s7681,Kiran Narayanan,NULL
s7682,Ben C. Lucas,NULL
s7683,Jayaraj Rajasekharan Nair,NULL
s7684,Mark Franchetti,Andrew Meier
s7685,Anthony Scott Burns,NULL
s7686,NULL,NULL
s7687,Adam Collins,Luke Radford
s7688,Paul Spurrier,NULL
s7689,Kundan Shah,NULL
s7690,NULL,NULL
s7691,Richard LaGravenese,NULL
s7692,Chandran Narikode,NULL
s7693,Jorge Granier,NULL
s7694,NULL,NULL
s7695,Piti Jaturaphat,NULL
s7696,Charles Stone III,NULL
s7697,Amber Tamblyn,NULL
s7698,Alex Law,NULL
s7699,NULL,NULL
s7700,Cosima Spender,NULL
s7701,Fernando González Molina,NULL
s7702,David Fincher,NULL
s7703,Bhagyaraj,NULL
s7704,Rebecca Addelman,NULL
s7705,Oren Peli,NULL
s7706,NULL,NULL
s7707,Subhash Ghai,NULL
s7708,Gafoor Y. Elliyaas,NULL
s7709,Jennie Livingston,NULL
s7710,NULL,NULL
s7711,NULL,NULL
s7712,Kevin Hooks,NULL
s7713,Nikhil Advani,NULL
s7714,Jeremy Kenyon Lockyer Corbell,NULL
s7715,Phillip Noyce,NULL
s7716,Kivanç Baruönü,NULL
s7717,Steve Carr,NULL
s7718,Dileep Narayanan,NULL
s7719,NULL,NULL
s7720,Paritosh Painter,NULL
s7721,Banjong Pisanthanakun,NULL
s7722,NULL,NULL
s7723,Paul Reubens,Wayne Orr
s7724,Mohd Khairul Azri Bin Md Noor,NULL
s7725,Mark Palansky,NULL
s7726,NULL,NULL
s7727,J.C. Falcón,NULL
s7728,C.J. Wallis,NULL
s7729,James Foley,NULL
s7730,NULL,NULL
s7731,Olivier Assayas,NULL
s7732,Tony Stone,NULL
s7733,Will Gluck,NULL
s7734,Karan Lalit Butani,NULL
s7735,Jean-Loup Felicioli,Alain Gagnol
s7736,Jonathan Demme,NULL
s7737,Ajay Bhuyan,Kunal Kohli
s7738,Banjong Pisanthanakun,Paween Purikitpanya
s7739,Kunle Afolayan,NULL
s7740,Abhishek Saxena,NULL
s7741,Dana Nachman,Don Hardy Jr.
s7742,Christopher Nolen,NULL
s7743,Gajendra Ahire,NULL
s7744,Oscar Micheaux,Spencer Williams
s7745,Mahesh Manjrekar,NULL
s7746,Israel Adrián Caetano,Bruno Stagnaro
s7747,Christophe Honoré,NULL
s7748,NULL,NULL
s7749,Alastair Fothergill,NULL
s7750,Sam Liu,NULL
s7751,Rebecca Zlotowski,NULL
s7752,Oliver Stone,NULL
s7753,Daniel Mann,Joseph Sargent
s7754,Jean-Simon Chartier,NULL
s7755,Wim Wenders,NULL
s7756,Robert Altman,NULL
s7757,NULL,NULL
s7758,Gabe Klinger,NULL
s7759,Steve McLean,NULL
s7760,NULL,NULL
s7761,NULL,NULL
s7762,NULL,NULL
s7763,NULL,NULL
s7764,NULL,NULL
s7765,NULL,NULL
s7766,NULL,NULL
s7767,NULL,NULL
s7768,NULL,NULL
s7769,NULL,NULL
s7770,NULL,NULL
s7771,NULL,NULL
s7772,NULL,NULL
s7773,NULL,NULL
s7774,NULL,NULL
s7775,NULL,NULL
s7776,NULL,NULL
s7777,NULL,NULL
s7778,NULL,NULL
s7779,Charlie Haskell,Koichi Sakamoto
s7780,NULL,NULL
s7781,NULL,NULL
s7782,NULL,NULL
s7783,NULL,NULL
s7784,NULL,NULL
s7785,NULL,NULL
s7786,NULL,NULL
s7787,NULL,NULL
s7788,NULL,NULL
s7789,James Barr,NULL
s7790,Ashish R. Shukla,NULL
s7791,Frank Capra,NULL
s7792,Satish Rajwade,NULL
s7793,Chris Bell,Josh Alexander
s7794,Gregory Hoblit,NULL
s7795,Wong Jing,NULL
s7796,Bhavik Thakore,NULL
s7797,Stephen Cone,NULL
s7798,Christopher Nolen,NULL
s7799,NULL,NULL
s7800,Barry Avrich,NULL
s7801,NULL,NULL
s7802,Rajkumar Santoshi,NULL
s7803,Quentin Tarantino,NULL
s7804,Anurag Singh,NULL
s7805,Luis Prieto,NULL
s7806,Luv Ranjan,NULL
s7807,NULL,NULL
s7808,Michael Tolajian,NULL
s7809,NULL,NULL
s7810,Marc Forster,NULL
s7811,NULL,NULL
s7812,Werner Herzog,NULL
s7813,NULL,NULL
s7814,NULL,NULL
s7815,Richard Correll,NULL
s7816,NULL,NULL
s7817,Andy Fickman,NULL
s7818,Jonathan Demme,NULL
s7819,Raphael Erichsen,NULL
s7820,Hari Viswanath,NULL
s7821,Martin Scorsese,NULL
s7822,Manish Gupta,NULL
s7823,Jeremy Coon,Tim Skousen
s7824,Ding Sheng,NULL
s7825,Dharmesh Darshan,NULL
s7826,Basu Chatterjee,NULL
s7827,Phil Johnston,Rich Moore
s7828,Raj Kapoor,NULL
s7829,NULL,NULL
s7830,Eric Khoo,NULL
s7831,Sanjay Dayma,NULL
s7832,Kim Sung-hoon,NULL
s7833,Girish Joshi,NULL
s7834,Amir Mohiuddin,NULL
s7835,Morgan Spurlock,NULL
s7836,NULL,NULL
s7837,Husam El-Gohari,NULL
s7838,Anees Bazmee,NULL
s7839,NULL,NULL
s7840,Nicholas Ray,NULL
s7841,NULL,NULL
s7842,Michael James Regan,NULL
s7843,NULL,NULL
s7844,Craig Anderson,NULL
s7845,John Milius,NULL
s7846,Amitava Bhattacharya,NULL
s7847,Marina Willer,NULL
s7848,NULL,NULL
s7849,Clementine Malpas,Leslie Knott
s7850,Mohamed Samy,NULL
s7851,NULL,NULL
s7852,Andy Capper,NULL
s7853,Shamyl Othman,NULL
s7854,Atom Egoyan,NULL
s7855,Allen Coulter,NULL
s7856,Mark Palansky,NULL
s7857,NULL,NULL
s7858,Paul W.S. Anderson,NULL
s7859,René Pérez Joglar,NULL
s7860,Linda Saffire,Adam Schlesinger
s7861,Chia-Liang Liu,NULL
s7862,Vijay Jayapal,NULL
s7863,NULL,NULL
s7864,Andrew Lau Wai-Keung,Andrew Loo
s7865,Jani Lachauer,Jakob Schuh
s7866,Sam Mendes,NULL
s7867,Fernando Frías De La Parra,NULL
s7868,NULL,NULL
s7869,Jon Avnet,NULL
s7870,Makarand Mane,NULL
s7871,NULL,NULL
s7872,Devaki Singh,Luke Kenny
s7873,NULL,NULL
s7874,Ashok Nanda,NULL
s7875,Amit Rai,NULL
s7876,Ishaya Bako,NULL
s7877,Pierfrancesco Diliberto,NULL
s7878,Nicholas Winter,NULL
s7879,NULL,NULL
s7880,John G. Avildsen,NULL
s7881,Sylvester Stallone,NULL
s7882,Sylvester Stallone,NULL
s7883,Sylvester Stallone,NULL
s7884,John G. Avildsen,NULL
s7885,G.J. Echternkamp,NULL
s7886,Sameh Abdulaziz,NULL
s7887,Nancy Schwartzman,NULL
s7888,Mitch Dickman,NULL
s7889,Navaniat Singh,NULL
s7890,Lenny Abrahamson,NULL
s7891,Matthew Atkinson,NULL
s7892,Max Lang,Jani Lachauer
s7893,NULL,NULL
s7894,Shweta Basu Prasad,NULL
s7895,Roman Polanski,NULL
s7896,John Dahl,NULL
s7897,Jay Chandrasekhar,NULL
s7898,NULL,NULL
s7899,Atanu Mukherjee,NULL
s7900,R. Ellis Frazier,NULL
s7901,Stanley Tong,NULL
s7902,Rob Reiner,NULL
s7903,Jeeva,NULL
s7904,Garry Marshall,NULL
s7905,David L. Cunningham,NULL
s7906,Chris Stokes,NULL
s7907,NULL,NULL
s7908,Robert Vince,NULL
s7909,NULL,NULL
s7910,Dave Higby,NULL
s7911,Dharmendra Suresh Desai,NULL
s7912,Alex Infascelli,NULL
s7913,Clark Johnson,NULL
s7914,Raman Kumar,NULL
s7915,Gianfranco Rosi,NULL
s7916,Hakan Yonat,NULL
s7917,Michael Seater,NULL
s7918,Balu Mahendra,NULL
s7919,Ehtesham Uddin,NULL
s7920,Kireet Khurana,Padmakumar Narasimhamurthy
s7921,Colin Trevorrow,NULL
s7922,Pratim D. Gupta,NULL
s7923,Nagraj Manjule,NULL
s7924,Sanjay Soorkar,NULL
s7925,Mohamed Hamdy,NULL
s7926,Partha Chakraborty,NULL
s7927,K. Gopinathan,NULL
s7928,Amr Arafa,NULL
s7929,Bruce MacDonald,Gabriel Sabloff
s7930,Anirban Majumder,NULL
s7931,John Huston,NULL
s7932,Rajeev Patil,NULL
s7933,Raj Kapoor,NULL
s7934,Glenn Miller,NULL
s7935,Luc Vinciguerra,NULL
s7936,Gilles Paquet-Brenner,NULL
s7937,Rohit Jugraj,NULL
s7938,Rohit Jugraj,NULL
s7939,Gajendra Ahire,NULL
s7940,Venugopan,NULL
s7941,Kamal Sahani,NULL
s7942,V. Scott Balcerek,NULL
s7943,NULL,NULL
s7944,Aditya Sarpotdar,NULL
s7945,Raj N. Sippy,NULL
s7946,Damon Cardasis,NULL
s7947,Jesse V. Johnson,NULL
s7948,Mahmoud Karim,NULL
s7949,NULL,NULL
s7950,John Lee Hancock,NULL
s7951,Jeffrey G. Hunt,NULL
s7952,Lynn Shelton,NULL
s7953,Kevan Peterson,NULL
s7954,NULL,NULL
s7955,Dino Risi,NULL
s7956,Keenen Ivory Wayans,NULL
s7957,Malcolm D. Lee,NULL
s7958,Steven Spielberg,NULL
s7959,Spike Lee,NULL
s7960,Hiroshi Aoyama,Kazumi Fukushima
s7961,Edgar Wright,NULL
s7962,Wes Craven,NULL
s7963,Wes Craven,NULL
s7964,John Stockwell,NULL
s7965,Steven Zaillian,NULL
s7966,Malik Bendjelloul,NULL
s7967,Dominic Sena,NULL
s7968,Jay Chou,NULL
s7969,NULL,NULL
s7970,Billy Ray,NULL
s7971,Kasia Uscinska,NULL
s7972,Susannah Ward,NULL
s7973,Sam Taplin,NULL
s7974,Kasia Uscinska,NULL
s7975,Vicky Matthews,NULL
s7976,Susannah Ward,NULL
s7977,Sam Taplin,NULL
s7978,Vicky Matthews,NULL
s7979,Vicky Matthews,Gareth Sacala
s7980,Louise Wardle,NULL
s7981,Ozan Açiktan,NULL
s7982,Asif Kapadia,NULL
s7983,NULL,NULL
s7984,Kenneth Müller,NULL
s7985,NULL,NULL
s7986,Mike Gunther,NULL
s7987,Michael Patrick King,NULL
s7988,Michael Patrick King,NULL
s7989,Sylvie Verheyde,NULL
s7990,Antonio Serrano,NULL
s7991,Max Martini,NULL
s7992,NULL,NULL
s7993,Sudesh Manjrekar,NULL
s7994,NULL,NULL
s7995,Krishna Vamshi,NULL
s7996,Dibakar Banerjee,NULL
s7997,Gurudev Bhalla,NULL
s7998,Herman Yau,NULL
s7999,David R. Ellis,NULL
s8000,Samar Khan,NULL
s8001,NULL,NULL
s8002,Måns Mårlind,Björn Stein
s8003,NULL,NULL
s8004,Guy Ritchie,NULL
s8005,Ram Gopal Varma,NULL
s8006,Raymond McGrath,NULL
s8007,Adele K. Thomas,Richard Bailey
s8008,Richard Bailey,NULL
s8009,Jitendra Tiwari,Pranav Singh
s8010,Destin Daniel Cretton,NULL
s8011,Robert Rodriguez,NULL
s8012,Barney Clay,NULL
s8013,Adarsh Eshwarappa,NULL
s8014,Banjong Pisanthanakun,Parkpoom Wongpoom
s8015,Fabio Grassadonia,Antonio Piazza
s8016,NULL,NULL
s8017,Vivek Wagh,NULL
s8018,Timothy Woodward Jr.,NULL
s8019,M.J. Bassett,NULL
s8020,Jason Cohen,NULL
s8021,NULL,NULL
s8022,NULL,NULL
s8023,NULL,NULL
s8024,Anil Sharma,NULL
s8025,Raditya Dika,NULL
s8026,Robert Kouba,NULL
s8027,Dorian Fernández-Moris,NULL
s8028,Gregg Bishop,NULL
s8029,Corey Grant,NULL
s8030,Ekachai Uekrongtham,NULL
s8031,NULL,NULL
s8032,NULL,NULL
s8033,Renny Harlin,NULL
s8034,Ringo Lam,NULL
s8035,Fredric Lean,NULL
s8036,Colin Strause,Greg Strause
s8037,Leslye Headland,NULL
s8038,Joe Nussbaum,NULL
s8039,Billy Bob Thornton,NULL
s8040,Phillip Noyce,NULL
s8041,NULL,NULL
s8042,John Maclean,NULL
s8043,Joe Dante,NULL
s8044,Noam Murro,NULL
s8045,NULL,NULL
s8046,Alex Winter,NULL
s8047,Fred Olen Ray,NULL
s8048,Imtiaz Ali,NULL
s8049,Jonathan Ignatius Green,NULL
s8050,Hanung Bramantyo,NULL
s8051,Alfonso Cuarón,NULL
s8052,Ron Howard,NULL
s8053,Ron Howard,NULL
s8054,Michael J. Bassett,NULL
s8055,Ian MacAllister-McDonald,NULL
s8056,Nancy Meyers,NULL
s8057,Julius Avery,NULL
s8058,Jeffrey C. Bell,NULL
s8059,NULL,NULL
s8060,Sean McNamara,NULL
s8061,David Allensworth,Monière
s8062,Jerry Rothwell,Reuben Atlas
s8063,NULL,NULL
s8064,Sam O'Steen,NULL
s8065,NULL,NULL
s8066,Dan Harris,NULL
s8067,Mark Sloper,NULL
s8068,Sam Raimi,NULL
s8069,Peter Ramsey,Rodney Rothman
s8070,David Fairhead,Anthony Palmer
s8071,NULL,NULL
s8072,Tom McCarthy,NULL
s8073,Harmony Korine,NULL
s8074,Storm Saulter,NULL
s8075,Robert Rodriguez,NULL
s8076,Robert Rodriguez,NULL
s8077,Robert Rodriguez,NULL
s8078,Javier Ruiz Caldera,NULL
s8079,Darren Lynn Bousman,NULL
s8080,Christopher Ray,NULL
s8081,Adam Alleca,NULL
s8082,Alison E. Rose,NULL
s8083,Rian Johnson,NULL
s8084,NULL,NULL
s8085,David Mackenzie,NULL
s8086,NULL,NULL
s8087,Ola Flyum,David Hebditch
s8088,Adam McKay,NULL
s8089,Wael Ihsan,NULL
s8090,Akiva Goldsman,NULL
s8091,Arjun Gourisaria,Moinak Biswas
s8092,Chatchai Katenut,Manussa Vorasingha
s8093,Jon J. Whelan,NULL
s8094,NULL,NULL
s8095,NULL,NULL
s8096,Brad Anderson,NULL
s8097,Alex Holmes,NULL
s8098,NULL,NULL
s8099,Raj B. Shetty,NULL
s8100,James Sweeney,NULL
s8101,Rowan Athale,NULL
s8102,Marc Forster,NULL
s8103,NULL,NULL
s8104,Baz Luhrmann,NULL
s8105,Ester Gould,Reijer Zwaan
s8106,Ivan Reitman,NULL
s8107,Andrew Bergman,NULL
s8108,NULL,NULL
s8109,Afonso Poyart,NULL
s8110,NULL,NULL
s8111,Rob Minkoff,NULL
s8112,J.M. Berrios,NULL
s8113,Stefano Sollima,NULL
s8114,Chayanop Boonprakob,NULL
s8115,Zakariya,NULL
s8116,Benny Fredman,NULL
s8117,Saul Dibb,NULL
s8118,NULL,NULL
s8119,Joseph Cross,NULL
s8120,Kasper Barfoed,NULL
s8121,Partho Sen-Gupta,NULL
s8122,NULL,NULL
s8123,Sumit Das,NULL
s8124,Kevin Phillips,NULL
s8125,Indra Kumar,NULL
s8126,NULL,NULL
s8127,Greg Mottola,NULL
s8128,Gordon Parks,NULL
s8129,Bryan Singer,NULL
s8130,NULL,NULL
s8131,Bruce McCulloch,NULL
s8132,Angga Dwimas Sasongko,NULL
s8133,NULL,NULL
s8134,Matthew Cooke,NULL
s8135,Anthony Caronna,Alexander Smith
s8136,Matt Wechsler,NULL
s8137,Basu Chatterjee,NULL
s8138,NULL,NULL
s8139,Tim Burton,NULL
s8140,Jamie M. Dagg,NULL
s8141,Dan Kwan,Daniel Scheinert
s8142,Derek Yee,NULL
s8143,Cheh Chang,NULL
s8144,NULL,NULL
s8145,Subhash Ghai,NULL
s8146,Santosh Sivan,NULL
s8147,Michael Dowse,NULL
s8148,NULL,NULL
s8149,NULL,NULL
s8150,Navneet Behal,NULL
s8151,Julien Seri,NULL
s8152,Chris Buck,Kevin Lima
s8153,Brian Smith,NULL
s8154,Sameh Abdulaziz,NULL
s8155,Ryu Jung-woo,NULL
s8156,Sonia Lowman,NULL
s8157,Leena Yadav,NULL
s8158,John Carchietta,NULL
s8159,Kevin Munroe,NULL
s8160,Michael Pressman,NULL
s8161,Steve Barron,NULL
s8162,Farah Khan,NULL
s8163,Einar Gabbassov,NULL
s8164,Natalia Garagiola,NULL
s8165,Jevons Au,Zune Kwok
s8166,NULL,NULL
s8167,Jonathan Mostow,NULL
s8168,McG,NULL
s8169,Yann Arthus-Bertrand,Michael Pitiot
s8170,Damien Leone,NULL
s8171,Sukhbir Singh,NULL
s8172,Priyadarshan,NULL
s8173,Dheeraj Berry,NULL
s8174,NULL,NULL
s8175,NULL,NULL
s8176,NULL,NULL
s8177,Nate Adams,Adam Carolla
s8178,Mitzi Vanessa Arreola,Amir Galvan Cervera
s8179,Matthew Shoychet,NULL
s8180,Pamela Romanowsky,NULL
s8181,NULL,NULL
s8182,Geoff Anderson,NULL
s8183,NULL,NULL
s8184,Robert Rodriguez,NULL
s8185,Steven Spielberg,NULL
s8186,Esteban Sapir,NULL
s8187,Jee-woon Kim,NULL
s8188,Rob Reiner,NULL
s8189,Andrew Douglas,NULL
s8190,NULL,NULL
s8191,Thurop Van Orman,John Rice
s8192,Denis Hennelly,Casey Suchan
s8193,Sameh Abdulaziz,NULL
s8194,NULL,NULL
s8195,Federico Veiroj,NULL
s8196,Jonathan Sobol,NULL
s8197,Christian Duguay,NULL
s8198,Walter Hill,NULL
s8199,André Øvredal,NULL
s8200,NULL,NULL
s8201,Kurt Voelker,NULL
s8202,Elliot Hegarty,NULL
s8203,Keith Fulton,Louis Pepe
s8204,Johnnie To,NULL
s8205,Brian M. Conley,Nathan Ives
s8206,John Ford,NULL
s8207,NULL,NULL
s8208,Estela Renner,NULL
s8209,NULL,NULL
s8210,NULL,NULL
s8211,Tommy Avallone,NULL
s8212,Rolfe Kanefsky,NULL
s8213,Osgood Perkins,NULL
s8214,Philippe Falardeau,NULL
s8215,Alastair Fothergill,NULL
s8216,Kevin Ford,Smriti Keshari
s8217,NULL,NULL
s8218,Albert Hughes,Allen Hughes
s8219,Olivier Loustau,NULL
s8220,Andy Tennant,NULL
s8221,Richard Kelly,NULL
s8222,William Brent Bell,NULL
s8223,Mark Herman,NULL
s8224,Neil Jordan,NULL
s8225,Ken Kushner,NULL
s8226,Nora Twomey,NULL
s8227,Peyton Reed,NULL
s8228,Kunle Afolayan,NULL
s8229,Terry Gilliam,NULL
s8230,Rob Reiner,NULL
s8231,Husam El-Gohari,NULL
s8232,NULL,NULL
s8233,Stacy Title,NULL
s8234,Graham Phillips,Parker Phillips
s8235,Ofir Raul Graizer,NULL
s8236,Bumpy,NULL
s8237,Atom Egoyan,NULL
s8238,Elliot Silverstein,NULL
s8239,Sean Menard,NULL
s8240,Jon Gunn,NULL
s8241,Tarek Al Eryan,NULL
s8242,Kunle Afolayan,NULL
s8243,Craig Moss,NULL
s8244,NULL,NULL
s8245,Magdy Al-Hawwary,NULL
s8246,Antonio Chavarrías,NULL
s8247,David Pablos,NULL
s8248,John Stephenson,NULL
s8249,Michael Buster,NULL
s8250,Norman Jewison,NULL
s8251,NULL,NULL
s8252,John Wells,NULL
s8253,Harvey Lowry,NULL
s8254,Bob Nelson,NULL
s8255,Ari Folman,NULL
s8256,Amr Arafa,NULL
s8257,Andrew Fleming,NULL
s8258,NULL,NULL
s8259,Kirk De Micco,Chris Sanders
s8260,Alex Proyas,NULL
s8261,Marek Piwowski,NULL
s8262,Neil Jordan,NULL
s8263,NULL,NULL
s8264,Jarrad Paul,Andrew Mogel
s8265,Satish Manwar,NULL
s8266,Ifa Isfansyah,NULL
s8267,Frank Oz,Jim Henson
s8268,Tariq Khan,NULL
s8269,NULL,NULL
s8270,Simon Stone,NULL
s8271,Peter Mortimer,Josh Lowell
s8272,NULL,NULL
s8273,Martin Scorsese,NULL
s8274,Cecilia Atán,Valeria Pivato
s8275,Blair Hayes,NULL
s8276,William Friedkin,NULL
s8277,William Brent Bell,NULL
s8278,NULL,NULL
s8279,Stephanie Soechtig,Jeremy Seifert
s8280,Alistair Legrand,NULL
s8281,Riri Riza,NULL
s8282,Bette Gordon,NULL
s8283,NULL,NULL
s8284,Kieran Darcy-Smith,NULL
s8285,Jay Chandrasekhar,NULL
s8286,Robert Berlinger,NULL
s8287,Paul Andrew Williams,NULL
s8288,NULL,NULL
s8289,James Ponsoldt,NULL
s8290,Justin Benson,Aaron Moorhead
s8291,Sam Raimi,NULL
s8292,David Leveaux,NULL
s8293,Nicolas Pesce,NULL
s8294,Michael Samuels,NULL
s8295,David Sington,NULL
s8296,Jenée LaMarque,NULL
s8297,David O. Russell,NULL
s8298,Kunle Afolayan,NULL
s8299,David R. Ellis,NULL
s8300,Coerte Voorhees,John Voorhees
s8301,Rodrigo Van Der Put,NULL
s8302,Hugh WIlson,NULL
s8303,Mark Tonderai,NULL
s8304,Cheh Chang,NULL
s8305,Brian Levant,NULL
s8306,Brian Levant,NULL
s8307,Meng Hua Ho,NULL
s8308,Rob Minkoff,NULL
s8309,Peter Nicks,NULL
s8310,Martin Campbell,NULL
s8311,Oliver Frampton,NULL
s8312,NULL,NULL
s8313,John Lee Hancock,NULL
s8314,Toa Fraser,NULL
s8315,Scott Walker,NULL
s8316,NULL,NULL
s8317,NULL,NULL
s8318,Nia Dinata,NULL
